,MBERRCTRL,TOLVARNEWT,Ошибка материального баланса для компонента WATER                                             кг,MBERRLIM,Ср. давление в резервуаре [wpv]                                                         бар абс.,Текущие запасы воды в ОТЧ.РЕГ.                                                         тыс.ст.м3,Начальная масса компонента WATER                                                          млн.кг,Текущие запасы летучей нефти в ОТЧ.РЕГ.                                                    ст.м3,Текущая масса компонента WATER                                                            млн.кг,CHECKP,Начальные запасы летучей нефти в ОТЧ.РЕГ.                                                  ст.м3,Поровый объём при P(ref)                                                            тыс.пласт.м3,Поток компонента через границу региона WATER                                                  кг,MINNEWTIT,Характеристики,Коэффициент извлечения нефти (КИН)                                                             %,Ср. давление в резервуаре [whc]                                                         бар абс.,Начальные запасы воды в ОТЧ.РЕГ.                                                       тыс.ст.м3,Объём воды (пл.усл.)                                                                тыс.пласт.м3,TOLLIN,no.,Поровый объём (пл.усл.)                                                             тыс.пласт.м3,Начальные подвижные запасы воды в ОТЧ.РЕГ.                                             тыс.ст.м3,Ошибка материального баланса для компонента OIL                                               кг,num_blocks,Поток компонента через границу региона OIL                                                    кг,Текущие подвижные запасы воды в ОТЧ.РЕГ.                                               тыс.ст.м3,Ср. насыщенность нефти,Ср. насыщенность воды
351,1e-07,0.001,-1213.16,0.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,351,14336.84,9635.40,-29.74,58,0.00,9632.18,0.124699,0.875211
352,1e-07,0.001,-2694.76,0.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,352,14336.84,9635.40,154.29,58,0.00,9632.18,0.124698,0.875211
353,1e-06,0.001,-13030.79,0.0,389.01,12295.06,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,353,14336.85,9635.40,-423.70,58,0.00,9632.19,0.124699,0.875211
354,1e-06,0.001,-15274.50,0.0,389.01,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,354,14336.85,9635.40,-7.31,58,0.00,9632.19,0.124698,0.875211
355,1e-05,0.001,-45317.17,0.0,389.03,12295.08,14193.06,0.00,14188.53,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.78,0.003,355,14336.86,9635.40,-3000.23,58,0.00,9632.21,0.124698,0.875211
356,1e-05,0.001,-54967.65,0.0,389.04,12295.09,14193.06,0.00,14188.53,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.79,0.003,356,14336.87,9635.40,-1265.99,58,0.00,9632.22,0.124698,0.875211
357,0.0001,0.001,-43746.57,0.0,389.03,12295.08,14193.06,0.00,14188.52,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.77,12299.01,12547.78,0.003,357,14336.86,9635.40,-870.01,58,0.00,9632.21,0.124698,0.875211
358,0.0001,0.001,-47900.89,0.0,389.03,12295.09,14193.06,0.00,14188.53,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.78,0.003,358,14336.86,9635.40,1007.93,58,0.00,9632.22,0.124698,0.875211
359,0.001,0.001,-47799.83,0.0,389.04,12295.09,14193.06,0.00,14188.53,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.77,12299.01,12547.78,0.003,359,14336.86,9635.40,-3487.60,58,0.00,9632.22,0.124700,0.875211
360,0.001,0.001,-52147.34,0.0,389.04,12295.09,14193.06,0.00,14188.53,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.78,12299.01,12547.79,0.003,360,14336.87,9635.40,-1330.00,58,0.00,9632.22,0.124700,0.875211
361,1e-07,0.01,-2092.29,0.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,361,14336.84,9635.40,83.93,58,0.00,9632.18,0.124699,0.875211
362,1e-07,0.01,-806.42,0.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.003,362,14336.84,9635.40,18.83,58,0.00,9632.18,0.124699,0.875211
363,1e-06,0.01,-36284.87,0.0,389.02,12295.07,14193.06,0.00,14188.52,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.77,0.003,363,14336.86,9635.40,2404.48,58,0.00,9632.21,0.124698,0.875211
364,1e-06,0.01,-23243.69,0.0,389.01,12295.06,14193.06,0.00,14188.50,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.77,0.003,364,14336.85,9635.40,2670.96,58,0.00,9632.20,0.124698,0.875211
365,1e-05,0.01,-92135.63,0.0,389.06,12295.12,14193.06,0.00,14188.57,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.80,0.003,365,14336.89,9635.40,34337.30,58,0.00,9632.24,0.124693,0.875211
366,1e-05,0.01,-101695.59,0.0,389.07,12295.13,14193.06,0.00,14188.58,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.81,0.003,366,14336.89,9635.40,37314.54,58,0.00,9632.25,0.124692,0.875211
367,0.0001,0.01,-202386.09,0.0,389.13,12295.19,14193.06,0.00,14188.65,1.0,0.00,14335.76,0.00,,Месторождение,0.12,382.72,12299.01,12547.84,0.003,367,14336.94,9635.40,195023.97,58,0.00,9632.30,0.124672,0.875211
368,0.0001,0.01,-297058.89,0.0,389.20,12295.27,14193.06,0.00,14188.74,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.12,382.75,12299.01,12547.90,0.003,368,14336.98,9635.40,196930.25,58,0.00,9632.36,0.124671,0.875212
369,0.001,0.01,-253470.82,0.0,389.17,12295.23,14193.06,0.00,14188.70,1.0,0.00,14335.76,0.00,,Месторождение,0.12,382.70,12299.01,12547.87,0.003,369,14336.96,9635.40,177815.56,58,0.00,9632.33,0.124671,0.875211
370,0.001,0.01,-226358.89,0.0,389.15,12295.21,14193.06,0.00,14188.68,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.12,382.69,12299.01,12547.86,0.003,370,14336.95,9635.40,226203.42,58,0.00,9632.32,0.124666,0.875211
371,1e-07,0.01,-1213.16,0.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,371,14336.84,9635.40,-29.74,58,0.00,9632.18,0.124699,0.875211
372,1e-07,0.01,-2694.76,0.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,372,14336.84,9635.40,154.29,58,0.00,9632.18,0.124698,0.875211
373,1e-06,0.01,-16789.33,0.0,389.01,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.76,0.003,373,14336.85,9635.40,-1534.86,58,0.00,9632.19,0.124699,0.875211
374,1e-06,0.01,-19236.69,0.0,389.01,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,374,14336.85,9635.40,-1059.26,58,0.00,9632.20,0.124699,0.875211
375,1e-05,0.01,73168.11,0.0,388.97,12294.98,14193.06,0.00,14188.41,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.68,12299.01,12547.69,0.003,375,14336.82,9635.40,-15966.15,58,0.00,9632.14,0.124702,0.875208
376,1e-05,0.01,68773.23,0.0,388.96,12294.98,14193.06,0.00,14188.41,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.66,12299.01,12547.70,0.003,376,14336.81,9635.40,-1821.20,58,0.00,9632.15,0.124701,0.875209
377,0.0001,0.01,-26989.56,0.0,389.05,12295.07,14193.06,0.00,14188.51,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.70,12299.01,12547.75,0.003,377,14336.87,9635.40,-15006.67,58,0.00,9632.22,0.124701,0.875208
378,0.0001,0.01,-127393.30,0.0,389.11,12295.15,14193.06,0.00,14188.61,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.70,12299.01,12547.81,0.003,378,14336.92,9635.40,-781.11,58,0.00,9632.29,0.124699,0.875210
379,0.001,0.01,6911.78,0.0,389.02,12295.04,14193.06,0.00,14188.47,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.70,12299.01,12547.73,0.003,379,14336.86,9635.40,-17082.00,58,0.00,9632.20,0.124702,0.875208
380,0.001,0.01,-166931.96,0.0,389.14,12295.19,14193.06,0.00,14188.64,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.71,12299.01,12547.84,0.003,380,14336.94,9635.40,-3977.37,58,0.00,9632.31,0.124700,0.875210
381,1e-07,0.1,-2092.29,0.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,381,14336.84,9635.40,83.93,58,0.00,9632.18,0.124699,0.875211
382,1e-07,0.1,-806.42,0.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.003,382,14336.84,9635.40,18.83,58,0.00,9632.18,0.124699,0.875211
383,1e-06,0.1,-36284.87,0.0,389.02,12295.07,14193.06,0.00,14188.52,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.77,0.003,383,14336.86,9635.40,2404.48,58,0.00,9632.21,0.124698,0.875211
384,1e-06,0.1,-23243.69,0.0,389.01,12295.06,14193.06,0.00,14188.50,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.77,0.003,384,14336.85,9635.40,2670.96,58,0.00,9632.20,0.124698,0.875211
385,1e-05,0.1,-80093.12,0.0,389.05,12295.11,14193.06,0.00,14188.56,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.77,12299.01,12547.80,0.003,385,14336.88,9635.40,32360.67,58,0.00,9632.24,0.124693,0.875211
386,1e-05,0.1,-90126.84,0.0,389.06,12295.12,14193.06,0.00,14188.57,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.80,0.003,386,14336.88,9635.40,34262.76,58,0.00,9632.24,0.124692,0.875211
387,0.0001,0.1,-202386.09,0.0,389.13,12295.19,14193.06,0.00,14188.65,1.0,0.00,14335.76,0.00,,Месторождение,0.12,382.72,12299.01,12547.84,0.003,387,14336.94,9635.40,195023.97,58,0.00,9632.30,0.124672,0.875211
388,0.0001,0.1,-297058.89,0.0,389.20,12295.27,14193.06,0.00,14188.74,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.12,382.75,12299.01,12547.90,0.003,388,14336.98,9635.40,196930.25,58,0.00,9632.36,0.124671,0.875212
389,0.001,0.1,-329659.94,0.0,389.23,12295.29,14193.06,0.00,14188.77,1.0,0.00,14335.76,0.00,,Месторождение,0.12,382.76,12299.01,12547.91,0.003,389,14337.00,9635.40,204955.54,58,0.00,9632.38,0.124670,0.875212
390,0.001,0.1,-238075.54,0.0,389.16,12295.22,14193.06,0.00,14188.69,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.12,382.72,12299.01,12547.86,0.003,390,14336.96,9635.40,210227.54,58,0.00,9632.32,0.124670,0.875211
391,1e-07,0.1,-1213.16,0.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.003,391,14336.84,9635.40,-29.74,58,0.00,9632.18,0.124699,0.875211
392,1e-07,0.1,-2694.76,0.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,392,14336.84,9635.40,154.29,58,0.00,9632.18,0.124698,0.875211
393,1e-06,0.1,-16789.33,0.0,389.01,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.76,0.003,393,14336.85,9635.40,-1534.86,58,0.00,9632.19,0.124699,0.875211
394,1e-06,0.1,-19236.69,0.0,389.01,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.003,394,14336.85,9635.40,-1059.26,58,0.00,9632.20,0.124699,0.875211
395,1e-05,0.1,73168.11,0.0,388.97,12294.98,14193.06,0.00,14188.41,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.68,12299.01,12547.69,0.003,395,14336.82,9635.40,-15966.15,58,0.00,9632.14,0.124702,0.875208
396,1e-05,0.1,68773.23,0.0,388.96,12294.98,14193.06,0.00,14188.41,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.66,12299.01,12547.70,0.003,396,14336.81,9635.40,-1821.20,58,0.00,9632.15,0.124701,0.875209
397,0.0001,0.1,-116770.43,0.0,389.10,12295.14,14193.06,0.00,14188.59,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.78,12299.01,12547.81,0.003,397,14336.91,9635.40,-14894.56,58,0.00,9632.28,0.124700,0.875210
398,0.0001,0.1,-23816.54,0.0,389.03,12295.06,14193.06,0.00,14188.50,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.73,12299.01,12547.75,0.003,398,14336.86,9635.40,-14397.40,58,0.00,9632.21,0.124701,0.875209
399,0.001,0.1,-211283.21,0.0,389.17,12295.22,14193.06,0.00,14188.68,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.81,12299.01,12547.86,0.003,399,14336.96,9635.40,-16039.58,58,0.00,9632.34,0.124700,0.875211
400,0.001,0.1,-55925.72,0.0,389.05,12295.08,14193.06,0.00,14188.53,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.77,0.003,400,14336.88,9635.40,-15636.22,58,0.00,9632.23,0.124701,0.875209
401,1e-07,1e-05,-371.87,0.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.75,0.005,401,14336.84,9635.40,-2.99,58,0.00,9632.18,0.124698,0.875211
402,1e-07,1e-05,-379.37,0.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.005,402,14336.84,9635.40,-3.53,58,0.00,9632.18,0.124698,0.875211
403,1e-06,1e-05,-371.87,0.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.75,0.005,403,14336.84,9635.40,-2.99,58,0.00,9632.18,0.124698,0.875211
404,1e-06,1e-05,-379.37,0.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.005,404,14336.84,9635.40,-3.53,58,0.00,9632.18,0.124698,0.875211
405,1e-05,1e-05,-371.87,0.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.75,0.005,405,14336.84,9635.40,-2.99,58,0.00,9632.18,0.124698,0.875211
406,1e-05,1e-05,-379.37,0.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.005,406,14336.84,9635.40,-3.53,58,0.00,9632.18,0.124698,0.875211
407,0.0001,1e-05,-371.87,0.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.75,0.005,407,14336.84,9635.40,-2.99,58,0.00,9632.18,0.124698,0.875211
408,0.0001,1e-05,-379.37,0.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.005,408,14336.84,9635.40,-3.53,58,0.00,9632.18,0.124698,0.875211
409,0.001,1e-05,-371.87,0.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.75,0.005,409,14336.84,9635.40,-2.99,58,0.00,9632.18,0.124698,0.875211
410,0.001,1e-05,-379.37,0.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.005,410,14336.84,9635.40,-3.53,58,0.00,9632.18,0.124698,0.875211
411,1e-07,1e-05,-195.27,0.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.005,411,14336.84,9635.40,-9.18,58,0.00,9632.18,0.124699,0.875211
412,1e-07,1e-05,-406.42,0.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.005,412,14336.84,9635.40,-11.07,58,0.00,9632.18,0.124699,0.875211
413,1e-06,1e-05,-222.17,0.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.005,413,14336.84,9635.40,-6.44,58,0.00,9632.18,0.124699,0.875211
414,1e-06,1e-05,-211.48,0.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.005,414,14336.84,9635.40,-9.16,58,0.00,9632.18,0.124699,0.875211
415,1e-05,1e-05,-222.17,0.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.005,415,14336.84,9635.40,-6.44,58,0.00,9632.18,0.124699,0.875211
416,1e-05,1e-05,-211.48,0.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.005,416,14336.84,9635.40,-9.16,58,0.00,9632.18,0.124699,0.875211
417,0.0001,1e-05,-222.17,0.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.005,417,14336.84,9635.40,-6.44,58,0.00,9632.18,0.124699,0.875211
418,0.0001,1e-05,-211.48,0.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.005,418,14336.84,9635.40,-9.16,58,0.00,9632.18,0.124699,0.875211
419,0.001,1e-05,-222.17,0.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.005,419,14336.84,9635.40,-6.44,58,0.00,9632.18,0.124699,0.875211
420,0.001,1e-05,-211.48,0.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.005,420,14336.84,9635.40,-9.16,58,0.00,9632.18,0.124699,0.875211
421,1e-07,0.0001,-1718.76,0.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,421,14336.84,9635.40,115.03,58,0.00,9632.18,0.124698,0.875211
422,1e-07,0.0001,-3626.93,0.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.76,0.005,422,14336.84,9635.40,164.19,58,0.00,9632.18,0.124698,0.875211
423,1e-06,0.0001,-6665.04,0.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,423,14336.84,9635.40,454.85,58,0.00,9632.19,0.124698,0.875211
424,1e-06,0.0001,-11886.30,0.0,389.01,12295.06,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.76,0.005,424,14336.84,9635.40,619.24,58,0.00,9632.19,0.124698,0.875211
425,1e-05,0.0001,-6356.33,0.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,425,14336.84,9635.40,1029.42,58,0.00,9632.19,0.124698,0.875211
426,1e-05,0.0001,-11709.17,0.0,389.01,12295.06,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.76,0.005,426,14336.84,9635.40,1480.35,58,0.00,9632.19,0.124698,0.875211
427,0.0001,0.0001,-2305.37,0.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,427,14336.84,9635.40,1839.63,58,0.00,9632.18,0.124698,0.875211
428,0.0001,0.0001,-11741.01,0.0,389.01,12295.06,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.76,0.005,428,14336.84,9635.40,2194.00,58,0.00,9632.19,0.124698,0.875211
429,0.001,0.0001,-2305.37,0.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,429,14336.84,9635.40,1839.63,58,0.00,9632.18,0.124698,0.875211
430,0.001,0.0001,-11741.01,0.0,389.01,12295.06,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.76,0.005,430,14336.84,9635.40,2194.00,58,0.00,9632.19,0.124698,0.875211
431,1e-07,0.0001,-2264.64,0.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.005,431,14336.84,9635.40,79.71,58,0.00,9632.18,0.124699,0.875211
